Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Glioma_Homo sapiens_hsa05214,43/65,8.670979151402313e-06,3.4332390423795645e-05,0,0,1.6945145018915508,19.75046264316782,RB1;SHC4;CAMK2B;CDKN1A;SHC2;CAMK2D;SHC3;SHC1;CAMK2A;ARAF;PTEN;PIK3CD;PIK3R2;PIK3R1;PIK3CG;PIK3R5;AKT2;AKT3;E2F1;AKT1;MAPK1;PLCG1;CAMK2G;MAPK3;PDGFRB;PRKCG;PDGFRA;MAP2K1;MAP2K2;PRKCB;PRKCA;BRAF;MTOR;CDK6;PIK3CA;MDM2;KRAS;GRB2;RAF1;SOS1;SOS2;TP53;CALM2,KEGG_2016
Shigellosis_Homo sapiens_hsa05131,43/65,8.670979151402313e-06,3.387462521814503e-05,0,0,1.6945145018915508,19.75046264316782,ROCK1;ROCK2;SRC;ARPC1B;ARPC1A;ARPC5L;WAS;WASL;RELA;CRKL;IKBKB;MAPK9;ABL1;MAPK1;RAC1;IKBKG;BTRC;WASF1;WASF2;MAPK3;CHUK;FBXW11;RIPK2;RHOG;ARPC5;MAPK14;MAPK12;NFKB1;MAPK11;DIAPH1;CTTN;ARPC2;ELMO1;ELMO2;HCLS1;ITGA5;PFN1;DOCK1;CRK;CD44;VCL;PFN2;NFKBIB,KEGG_2016
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723,61/101,1.1050419209667841e-05,4.2602274058324696e-05,0,0,1.5470297029702968,17.656315274123788,GABRB3;GABRB2;DAGLA;GRM1;RIMS1;GRM5;PRKACA;PRKACB;PRKCG;SLC32A1;PRKCB;PRKCA;PLCB3;ADCY9;PLCB4;DAGLB;PLCB1;PLCB2;MGLL;GRIA1;GRIA2;CACNA1B;ITPR1;CACNA1A;ITPR2;ADCY3;CACNA1D;ITPR3;ADCY2;CACNA1C;ADCY1;ADCY8;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;MAPK9;GNG3;GNG2;GNG5;GNG4;CNR1;GNG7;MAPK1;SLC17A7;GRIA3;GRIA4;MAPK3;KCNJ6;GABRA4;GABRA3;GNG12;MAPK14;MAPK12;GNAO1;MAPK11;GNB2;GNAQ;GNB1;NAPEPLD,KEGG_2016
Measles_Homo sapiens_hsa05162,78/136,1.1134661995932146e-05,4.236955798452102e-05,0,0,1.4690814850530374,16.755531916733734,GSK3B;CDKN1B;TNFAIP3;PIK3CD;CBLB;ADAR;PIK3CG;BBC3;IFIH1;CCND3;CCND2;TBK1;AKT2;AKT3;AKT1;JAK2;MAP3K7;JAK3;IKBKE;JAK1;IFNAR2;CSNK2A1;CHUK;DDX58;IFNGR1;IFNGR2;CSNK2A2;TACR1;IRAK4;TYK2;DOK1;IL1A;CCNE2;PIK3CA;IRF3;CCNE1;OAS2;TRAF6;IL1B;OAS3;CSNK2B;PRKCQ;CD46;TP53;IRF9;IFNAR1;PIK3R2;PIK3R1;RELA;PIK3R5;IRAK1;FYN;STAT5A;STAT5B;HSPA8;STAT1;EIF2AK1;STAT2;HSPA6;MX1;STAT3;EIF2AK3;MSN;EIF2AK2;EIF2AK4;HSPA2;EIF2S1;NFKB1;MAVS;CDK6;FAS;EIF3H;RAB9A;TAB2;FCGR2B;MYD88;NFKBIB;HSPA1A,KEGG_2016
Insulin secretion_Homo sapiens_hsa04911,53/85,1.1281063882571492e-05,4.2376304071710874e-05,0,0,1.5971552555448407,18.195407576756374,ATF2;SNAP25;CHRM3;RYR2;RAB3A;SLC2A1;RIMS2;CCKAR;PCLO;CREB3L1;PRKACA;PRKACB;PRKCG;ABCC8;PRKCB;ATP1B3;PRKCA;ATP1B2;ATP1B1;PLCB3;ADCY9;CREB1;PLCB4;KCNMA1;PLCB1;PLCB2;STX1A;RAPGEF4;CREB5;CAMK2B;CAMK2D;ADCYAP1R1;ATF6B;CAMK2A;ATP1A3;ADCY3;ITPR3;ATP1A2;ADCY2;CACNA1D;ADCY1;ATP1A1;CACNA1C;ADCY8;ADCY7;ADCY6;ADCY5;KCNMB2;KCNN2;KCNN3;CAMK2G;GNAQ;GNAS,KEGG_2016
Long-term depression_Homo sapiens_hsa04730,40/60,1.3429743285545461e-05,4.980904788183316e-05,0,0,1.7076502732240435,19.156486787247538,GRIA1;GNAZ;GRIA2;ARAF;ITPR1;ITPR2;CACNA1A;ITPR3;GRM1;GNAI1;GNAI2;PPP2CA;PPP2R1A;GNA12;PRKG2;MAPK1;NOS1;PRKG1;GRIA3;MAPK3;PRKCG;LYN;GUCY1A2;GRID2;MAP2K1;MAP2K2;PRKCB;PLA2G4C;PLA2G4A;PRKCA;BRAF;GNAO1;PLCB3;PLCB4;GNAQ;GNAS;KRAS;RAF1;PLCB1;PLCB2,KEGG_2016
Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961,33/47,1.4534870687893203e-05,5.323396389440885e-05,0,0,1.798482734565748,20.033227098209576,CLTC;CLTB;CLTA;ATP1A3;ATP1A2;AP2A1;PTH1R;ATP1A1;AP2A2;SLC8A1;ADCY6;PRKACA;PRKACB;AP2M1;PRKCG;PRKCB;ATP1B3;PRKCA;AP2B1;ATP2B1;ATP1B2;ATP1B1;DNM1;RAB11A;DNM2;DNM3;PLCB3;PLCB4;ADCY9;GNAQ;GNAS;PLCB1;PLCB2,KEGG_2016
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664,44/68,1.606031428899883e-05,5.809471711946491e-05,0,0,1.6574252651880423,18.2965814970424,PIK3CD;PIK3R2;PIK3R1;PIK3CG;PIK3R5;MAPK9;AKT2;INPP5D;AKT3;AKT1;MAPK1;FYN;RAC1;PLCG1;MAP2K7;MAPK3;MAP2K6;VAV3;MAP2K3;LYN;MAP2K4;MAP2K1;FCER1G;MAP2K2;SYK;PDPK1;PLA2G4C;PLA2G4A;PRKCA;GAB2;MAPK14;VAV1;MAPK12;VAV2;MAPK11;PIK3CA;BTK;LCP2;KRAS;GRB2;RAF1;SOS1;SOS2;LAT,KEGG_2016
Glucagon signaling pathway_Homo sapiens_hsa04922,60/101,2.650395409467257e-05,9.470315304559836e-05,0,0,1.5216685602986526,16.035672919853585,ATF2;PYGB;CRTC2;PDE3B;SLC2A1;PRKAG2;PYGM;PYGL;PRKAG3;PPP3CA;GYS1;PPP3CB;PPP3CC;CREB3L1;AKT2;AKT3;AKT1;EP300;PRKACA;PRKACB;PRKAB2;PRMT1;PGAM1;PGAM2;PHKA1;PRKAB1;PHKA2;SIRT1;PLCB3;CREB1;PKM;PLCB4;SIK2;PLCB1;PLCB2;CREB5;CAMK2B;PRKAA1;CAMK2D;PRKAA2;CAMK2A;ITPR1;ITPR2;ITPR3;ADCY2;ACACB;FOXO1;ACACA;LDHB;LDHA;PHKG2;CAMK2G;PCK2;CREBBP;PDHA1;PHKB;PFKL;GNAQ;GNAS;CALM2,KEGG_2016
Circadian rhythm_Homo sapiens_hsa04710,23/30,3.085204723287325e-05,0.00010891144384616704,0,0,1.9637978142076504,20.39660786592401,PRKAA1;PRKAB2;PRKAA2;FBXW11;BHLHE41;CUL1;PRKAG2;CSNK1D;RORB;NR1D1;PRKAB1;PRKAG3;ARNTL;PER2;PER1;CREB1;BHLHE40;CRY2;CRY1;FBXL3;BTRC;CLOCK;SKP1,KEGG_2016
Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923,37/56,3.805580172316363e-05,0.00013274226077246358,0,0,1.6924033957845432,17.2226703990553,IRS1;PDE3B;PIK3CD;ADCY3;IRS2;ADRB1;PIK3R2;ADCY2;ADCY1;ADRB2;PIK3R1;ADCY8;ADCY7;PIK3CG;ADCY6;GNAI1;PIK3R5;ADCY5;GNAI2;LIPE;AKT2;NPY;AKT3;ADORA1;AKT1;PRKG2;PRKACA;PRKACB;PRKG1;INSR;NPY1R;ADCY9;PIK3CA;GNAS;PLIN1;MGLL;PNPLA2,KEGG_2016
Colorectal cancer_Homo sapiens_hsa05210,40/62,4.277590148779909e-05,0.00014745104865794271,0,0,1.652564780539397,16.624034345747653,GSK3B;ARAF;PIK3CD;PIK3R2;PIK3R1;PIK3CG;PIK3R5;CASP9;MAPK9;MYC;AKT2;CASP3;AKT3;AKT1;MAPK1;RAC1;RALGDS;APPL1;MAPK3;APC2;TCF7L2;MAP2K1;JUN;DCC;BAD;AXIN1;BRAF;AXIN2;FOS;MLH1;TGFBR1;TGFBR2;MSH6;PIK3CA;APC;CYCS;CTNNB1;KRAS;RAF1;TP53,KEGG_2016
Pancreatic cancer_Homo sapiens_hsa05212,42/66,4.492928477755136e-05,0.00015307302837002962,0,0,1.6300298062593144,16.317284201570303,RB1;RALA;ARAF;PIK3CD;PIK3R2;PIK3R1;BRCA2;PLD1;PIK3CG;RELA;PIK3R5;CASP9;IKBKB;MAPK9;AKT2;AKT3;ERBB2;E2F1;AKT1;MAPK1;RAC1;IKBKG;RALGDS;JAK1;MAPK3;RALBP1;MAP2K1;CHUK;BAD;STAT1;STAT3;BRAF;TGFBR1;NFKB1;TGFBR2;VEGFA;CDK6;PIK3CA;KRAS;RAF1;TP53;ARHGEF6,KEGG_2016
GABAergic synapse_Homo sapiens_hsa04727,53/88,4.5474395076125154e-05,0.00015314939950924908,0,0,1.5427067809239943,15.424539522615245,GABRB3;GABRB2;SLC6A1;GPHN;GLS;PRKACA;GLUL;PRKACB;NSF;PRKCG;GABARAPL2;SLC38A1;SLC32A1;PRKCB;SLC6A13;SLC6A11;PRKCA;ADCY9;HAP1;SRC;CACNA1B;ADCY3;CACNA1A;ADCY2;CACNA1D;ADCY1;CACNA1C;ADCY8;ADCY7;ADCY6;GNAI1;ADCY5;TRAK2;GNAI2;GNG3;GNG2;GNG5;GNG4;GNG7;SLC38A3;SLC38A2;GABBR2;KCNJ6;GABBR1;SLC12A5;PLCL1;GABRA4;GAD1;GABRA3;GNG12;GNAO1;GNB2;GNB1,KEGG_2016
Aldosterone synthesis and secretion_Homo sapiens_hsa04925,49/81,7.418695776495306e-05,0.0002470088480128551,0,0,1.5495345071847804,14.73440306667158,ATF1;ATF2;DAGLA;LIPE;CREB3L1;PRKACA;PRKACB;PRKCG;CAMK1D;PRKCB;PRKCE;PRKCA;PLCB3;ADCY9;CREB1;PLCB4;PRKD3;PRKD2;PRKD1;DAGLB;PLCB1;PLCB2;CREB5;CAMK2B;CAMK2D;ATF6B;CAMK2A;ITPR1;ITPR2;ADCY3;ITPR3;ADCY2;CACNA1D;ADCY1;CACNA1C;ADCY8;ADCY7;ADCY6;CACNA1H;ADCY5;CACNA1G;CAMK2G;PDE2A;CAMK4;GNAQ;GNAS;CAMK1;CALM2;KCNK3,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,99/187,7.527091859301474e-05,0.00024780201289610474,0,0,1.3560752169720347,12.875143193282554,NCF1;CRKL;PREX1;AKT2;AKT3;AKT1;PRKACA;PRKACB;MAP2K1;PRKCB;PRKCD;TIAM1;ADCY9;PARD3;ELMO1;RAF1;SHC4;SHC2;SHC3;SHC1;PXN;PIK3R2;PIK3R1;FOXO3;RASGRP2;PRKCZ;PIK3R5;RAP1B;GRK5;GRK6;LYN;CCR1;STAT5B;BRAF;PPBP;GNG12;NFKB1;PTK2;GNB2;GNB1;GRB2;NFKBIB;GSK3B;GSK3A;PIK3CD;ARRB1;WASL;ARRB2;PIK3CG;IKBKB;RAC1;IKBKG;JAK2;JAK3;VAV3;CHUK;VAV1;VAV2;FGR;HCK;PLCB3;PLCB4;PIK3CA;DOCK2;SOS1;PLCB1;SOS2;CRK;PLCB2;CX3CR1;ROCK1;ROCK2;SRC;WAS;ADCY3;CXCR4;ADCY2;ADCY1;ADCY8;ADCY7;RELA;ADCY6;GNAI1;ADCY5;GNAI2;PAK1;GNG3;GNG2;GNG5;GNG4;GNG7;PTK2B;MAPK1;MAPK3;STAT1;STAT2;STAT3;KRAS;BCAR1,KEGG_2016
TNF signaling pathway_Homo sapiens_hsa04668,63/110,7.938436988958108e-05,0.00025844022641830286,0,0,1.4670268256333832,13.850506960169367,ATF2;CSF1;TNFAIP3;PIK3CD;PIK3CG;RPS6KA4;IKBKB;RPS6KA5;CASP8;CASP10;CREB3L1;AKT2;CASP3;AKT3;AKT1;MAP3K8;IKBKG;DNM1L;MAP3K7;JUNB;MAP3K5;MAP2K3;MAP2K4;MAP2K1;RIPK3;CHUK;TRAF1;FOS;MMP14;CREB1;PIK3CA;TRAF3;IL1B;BIRC2;CREB5;CEBPB;ATF6B;PIK3R2;PIK3R1;RELA;PIK3R5;MAPK9;BAG4;MAPK1;RIPK1;FADD;MAP2K7;MAP2K6;MAPK3;JUN;JAG1;MLKL;DAB2IP;MAPK14;NFKB1;MAPK12;MAPK11;ITCH;BCL3;TAB3;FAS;TAB2;TAB1,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,66/118,0.0001438083220388921,0.0004630311907406086,0,0,1.4326896360100023,12.675047104543696,NCF1;NCF2;CTNND1;NCF4;ITGB2;PIK3CD;F11R;ARHGAP5;ITGAL;ARHGAP35;PIK3CG;RASSF5;CLDN23;RAC1;PRKCG;VAV3;ITGA4;ACTN2;PRKCB;ACTN1;CYBB;CYBA;PRKCA;ACTN4;VAV1;VAV2;CLDN11;CLDN5;CLDN10;PIK3CA;PECAM1;EZR;VCL;RAPGEF3;RAPGEF4;ROCK1;ROCK2;PXN;CXCR4;PIK3R2;PIK3R1;THY1;GNAI1;PIK3R5;GNAI2;RAP1B;CTNNA1;PTK2B;CTNNA3;PLCG1;CTNNA2;CD99;JAM3;VASP;MSN;PTPN11;MAPK14;PTK2;MAPK12;MYLPF;MAPK11;OCLN;CTNNB1;ESAM;BCAR1;SIPA1,KEGG_2016
Synaptic vesicle cycle_Homo sapiens_hsa04721,39/63,0.0001979311564314168,0.0006303677047217948,0,0,1.5856752537080403,13.521990470429028,NAPA;ATP6V1A;SNAP25;RAB3A;STXBP1;CLTC;CLTB;CACNA1B;CLTA;CACNA1A;AP2A1;TCIRG1;CPLX2;AP2A2;CPLX1;CPLX3;RIMS1;ATP6V0A2;ATP6V1H;SLC17A7;SLC18A1;AP2M1;ATP6V0A1;UNC13B;NSF;UNC13C;ATP6V1G1;UNC13A;ATP6V1G2;SLC32A1;SYT1;AP2B1;DNM1;DNM2;DNM3;STX1B;ATP6V1B2;ATP6V0D1;STX1A,KEGG_2016
Vascular smooth muscle contraction_Homo sapiens_hsa04270,66/120,0.0002770466865026964,0.0008728460123149467,0,0,1.4088114754098362,11.540031986312124,ARAF;ADRA1B;MYLK3;MYLK;PPP1CB;PPP1CC;EDNRA;PRKACA;PRKACB;PRKG1;PRKCG;ARHGEF11;GUCY1A2;MAP2K1;PRKCH;MAP2K2;ARHGEF12;PPP1R12A;PRKCB;PRKCE;PRKCD;PLA2G4C;PLA2G4A;PRKCA;MYL6;PLCB3;ADCY9;PLCB4;KCNMA1;PRKCQ;ARHGEF1;RAF1;PPP1R12B;PLCB1;PPP1R12C;PLCB2;CALCRL;ROCK1;ROCK2;NPR2;ITPR1;ITPR2;ADCY3;CACNA1D;ITPR3;ADCY2;CACNA1C;ADCY1;PLA2G6;ADCY8;ADCY7;ADCY6;ADCY5;CALD1;KCNMB2;GNA12;MAPK1;MYH11;MAPK3;PPP1R14A;BRAF;PPP1CA;GNAQ;GNAS;MRVI1;CALM2,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412,44/74,0.00029454484994896087,0.0009181025642026123,0,0,1.5230394328754984,12.382431327651295,RYR2;ITGB5;LAMA2;ITGB4;ATP2A2;CACNA1D;CACNA1C;SLC8A1;CACNG7;GJA1;CACNG8;CDH2;LMNA;DAG1;CTNNA1;ITGB8;DMD;CTNNA3;CTNNA2;CACNG2;EMD;CACNG3;CACNG4;CACNG5;DSP;TCF7L2;ITGA4;JUP;ITGA3;ACTN2;ACTN1;ACTN4;CACNB1;CACNB2;CACNB3;CACNB4;DES;ITGA11;PKP2;ITGA7;CTNNB1;DSG2;ITGA5;ITGA9,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,164/341,0.00037809356383104313,0.001166120149499954,0,0,1.231911927311187,9.707920402085557,CHRM2;ATF2;CRTC2;CHRM1;CSF1;IRS1;TNC;PPP2R2A;FGF1;FGF2;CCND3;STK11;CCND2;IBSP;PPP2R1A;CREB3L1;MYC;AKT2;AKT3;AKT1;TNR;PDGFRB;IFNAR2;PDGFRA;MAP2K1;IL4R;MAP2K2;RPS6;F2R;TSC2;PRKCA;TSC1;CCNE2;COL4A2;CCNE1;CDC37;COL4A5;RAF1;TP53;EPHA2;IFNAR1;CSF1R;LPAR1;PIK3R2;PIK3R1;FOXO3;PIK3R5;HSP90B1;VTN;BCL2L11;EIF4EBP1;PCK2;MCL1;NGFR;INSR;FN1;GNG12;PTK2;NFKB1;FGF14;CDK6;LPAR5;LPAR6;RHEB;GNB2;ITGA11;GNB1;MDM2;GRB2;COL9A2;FGFR4;FGF13;FGFR3;FGF12;FGFR2;FGFR1;YWHAE;GSK3B;CDKN1A;CDKN1B;FLT1;HSP90AB1;ITGB5;YWHAB;ITGB4;PTEN;PIK3CD;BRCA1;LAMC1;PIK3CG;IKBKB;RPTOR;CASP9;GYS1;YWHAQ;PPP2R5E;ITGB8;RAC1;IKBKG;JAK2;JAK3;YWHAG;JAK1;YWHAH;HSP90AA1;SYK;ITGA4;CHUK;ITGA3;PDPK1;PPP2R5B;PPP2R5A;PPP2R5D;PPP2R5C;OSMR;YWHAZ;RBL2;CREB1;PIK3CA;KIT;ITGA7;SGK3;ITGA5;SGK1;EIF4E2;SOS1;SOS2;MET;CREB5;ITGA9;PHLPP2;PRKAA1;PHLPP1;TNXB;PRKAA2;ATF6B;LAMA2;PKN3;THBS2;RELA;PPP2CA;GNG3;RXRA;GNG2;GNG5;GNG4;GNG7;SPP1;MAPK1;EIF4E;EIF4B;MAPK3;BAD;NOS3;LAMB1;PPP2R3A;MTOR;VEGFA;RPS6KB1;PPP2R2D;PKN2;KRAS;PKN1;PIK3AP1,KEGG_2016
Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960,26/39,0.0004377939192375793,0.0013361835243396953,0,0,1.7076502732240435,13.206561240323374,IRS1;NEDD4L;PIK3CD;ATP1A3;ATP1A2;PIK3R2;PIK3R1;ATP1A1;PIK3CG;PIK3R5;NR3C2;SLC9A3R2;MAPK1;SFN;MAPK3;PRKCG;PDPK1;PRKCB;INSR;ATP1B3;PRKCA;ATP1B2;ATP1B1;PIK3CA;KRAS;SGK1,KEGG_2016
Thyroid hormone synthesis_Homo sapiens_hsa04918,42/71,0.00046701577814637843,0.0014106765257411225,0,0,1.5152389748326018,11.620591217991956,ATF2;ATF6B;ITPR1;ITPR2;ATP1A3;ADCY3;ITPR3;ATP1A2;ADCY2;TTF2;LRP2;ADCY1;ATP1A1;TTF1;ADCY8;ADCY7;ADCY6;ADCY5;HSP90B1;CREB3L1;PRKACA;PRKACB;PRKCG;GPX1;HSPA5;PRKCB;GSR;ATP1B3;PRKCA;ATP1B2;ATP1B1;PDIA4;PLCB3;ADCY9;CREB1;PLCB4;GNAQ;CANX;GNAS;PLCB1;PLCB2;CREB5,KEGG_2016
Cocaine addiction_Homo sapiens_hsa05030,31/49,0.000510569592435364,0.001526498883505731,0,0,1.6205252592840416,12.283554900984148,GPSM1;ATF2;GRIA2;MAOB;ATF6B;MAOA;RELA;GNAI1;ADCY5;GNAI2;GRM3;GRIN2A;CREB3L1;DRD1;PRKACA;SLC18A1;PRKACB;JUN;PDYN;GRIN2B;NFKB1;GRIN2D;GRIN1;CREB1;TH;CDK5;DLG4;PPP1R1B;GNAS;CREB5;CDK5R1,KEGG_2016
Fanconi anemia pathway_Homo sapiens_hsa03460,33/53,0.0005186014891682098,0.0015348508719826813,0,0,1.5948809155583048,12.064277027938335,MUS81;BLM;WDR48;BRCA1;BRCA2;BRIP1;SLX4;EME1;REV3L;USP1;POLI;PMS2;HES1;POLK;ATRIP;POLH;FANCI;RMI2;FANCM;RMI1;TOP3A;REV1;RPA1;RPA2;MLH1;FANCE;PALB2;FANCD2;ERCC4;ERCC1;FAN1;TELO2;ATR,KEGG_2016
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130,34/55,0.0005190767454463673,0.0015208948641578562,0,0,1.5834575260804769,11.976415782172115,ROCK1;ROCK2;ARPC1B;ARPC1A;ARPC5L;WAS;WASL;TUBB8;TUBB6;TUBA1B;TUBA3C;YWHAQ;TUBB3;NCK2;ABL1;FYN;NCK1;TUBB;PRKCA;ARPC5;TUBB4B;YWHAZ;TUBB4A;TUBA4A;TUBB2B;OCLN;KRT18;CTTN;ARPC2;NCL;HCLS1;CTNNB1;ARHGEF2;EZR,KEGG_2016
Hippo signaling pathway_Homo sapiens_hsa04390,80/153,0.0005799728474693084,0.0016824954882030429,0,0,1.339333547626701,9.981422466285947,YWHAE;GSK3B;BMPR2;YWHAB;WWC1;ITGB2;PPP2R2A;FGF1;LIMD1;AMOT;BBC3;GLI2;PPP1CB;SOX2;PPP1CC;CCND3;RASSF1;CCND2;YWHAQ;PPP2R1A;MYC;BTRC;TEAD1;YWHAG;YWHAH;TEAD3;APC2;PRKCI;FBXW11;AXIN1;SCRIB;CSNK1D;AXIN2;YWHAZ;FRMD1;TGFBR1;TGFBR2;LATS1;FRMD6;LATS2;PARD3;AJUBA;LLGL1;BIRC2;LLGL2;YAP1;CRB2;CRB1;PARD6G;PRKCZ;NKD1;SAV1;STK3;PPP2CA;PARD6B;PARD6A;DVL1;TP53BP2;DVL2;CTNNA1;DVL3;CTNNA3;CTNNA2;WWTR1;TCF7L2;FZD3;FZD9;MPP5;WTIP;PPP1CA;MOB1B;DLG1;DLG2;DLG3;APC;DLG4;ID2;PPP2R2D;CTNNB1;NF2,KEGG_2016
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933,56/101,0.0005948529397654657,0.0017087442289341324,0,0,1.420223989612076,10.548282421924274,CDKN1B;PIK3CD;PIK3CG;AKT2;CASP3;AKT3;AKT1;PLCE1;RAC1;JAK2;PRKCB;PRKCE;PRKCD;CYBB;PRKCA;F3;TGFBR1;TGFBR2;IL1A;PLCB3;PLCB4;COL4A2;PIK3CA;IL1B;COL4A5;PLCB1;PLCB2;PIK3R2;PIK3R1;PRKCZ;FOXO1;RELA;PIK3R5;MAPK9;MAPK1;PLCG1;MAPK3;STAT5A;STAT5B;EGR1;JUN;STAT1;NOS3;STAT3;FN1;NFATC1;MAPK14;NFKB1;MAPK12;VEGFA;DIAPH1;MAPK11;COL3A1;KRAS;PLCD3;PLCD1,KEGG_2016
Prolactin signaling pathway_Homo sapiens_hsa04917,42/72,0.0007005813710460809,0.0019929159389951625,0,0,1.4941939890710385,10.853227515129793,SHC4;GSK3B;SHC2;GALT;SHC3;SHC1;SRC;PIK3CD;PIK3R2;TNFRSF11A;PIK3R1;FOXO3;PIK3CG;RELA;PIK3R5;MAPK9;CCND2;AKT2;AKT3;AKT1;MAPK1;JAK2;SOCS6;MAPK3;STAT5A;STAT5B;MAP2K1;MAP2K2;STAT1;STAT3;FOS;MAPK14;MAPK12;NFKB1;MAPK11;PIK3CA;TH;KRAS;GRB2;RAF1;SOS1;SOS2,KEGG_2016
Vasopressin-regulated water reabsorption_Homo sapiens_hsa04962,28/44,0.0008252292017765867,0.002324924578082114,0,0,1.6300298062593144,11.572966125455197,DYNC1I2;RAB5B;RAB5C;DCTN2;DCTN1;DCTN4;ADCY3;AQP4;ADCY6;CREB3L1;ARHGDIA;ARHGDIB;STX4;PRKACA;PRKACB;DYNC1I1;NSF;DYNC1H1;DYNLL1;RAB11A;RAB11B;DYNC1LI1;DYNC1LI2;CREB1;ADCY9;GNAS;RAB5A;CREB5,KEGG_2016
Hepatitis C_Homo sapiens_hsa05160,70/133,0.0009799942324258627,0.00273465057238836,0,0,1.3481449525452975,9.339899524909278,GSK3B;CDKN1A;ARAF;PIK3CD;PPP2R2A;IFIT1;PIK3CG;IKBKB;TBK1;PPP2R1A;AKT2;AKT3;CLDN23;AKT1;IKBKG;IKBKE;JAK1;IFNAR2;CHUK;DDX58;PDPK1;TYK2;PIAS1;CLDN11;CLDN5;CLDN10;PIK3CA;IRF3;TRAF3;OAS2;PSME3;TRAF6;OAS3;RAF1;SOS1;TP53;SOS2;IRF9;IFNAR1;RNASEL;PIK3R2;PIK3R1;RELA;PIK3R5;PPP2CA;MAPK9;RXRA;MAPK1;RIPK1;MAPK3;BAD;STAT1;EIF2AK1;STAT2;STAT3;EIF2AK3;EIF2AK2;BRAF;EIF2AK4;MAPK14;EIF2S1;NFKB1;MAPK12;MAPK11;OCLN;MAVS;PPP2R2D;GRB2;KRAS;EIF3E,KEGG_2016
Apoptosis_Homo sapiens_hsa04210,73/140,0.0010878973109502443,0.0030071123783813355,0,0,1.3356264637002342,9.113658552352916,PIK3CD;LMNB2;PIK3CG;LMNB1;BBC3;CASP9;IKBKB;TUBA1B;CASP8;AIFM1;CASP6;CASP10;CTSL;AKT2;CASP3;AKT3;CAPN2;AKT1;CASP2;CAPN1;IKBKG;SPTAN1;MAP3K5;DAXX;MAP2K1;DFFA;MAP2K2;PARP4;CHUK;PARP1;PARP2;PDPK1;TRAF1;FOS;SEPT4;TUBA4A;ERN1;PIK3CA;RAF1;TP53;BIRC2;DIABLO;ITPR1;HTRA2;ITPR2;XIAP;ITPR3;PIK3R2;PIK3R1;RELA;PIK3R5;SPTA1;MAPK9;BCL2L11;TUBA3C;LMNA;MAPK1;RIPK1;FADD;BID;MCL1;MAPK3;JUN;BAD;EIF2AK3;DAB2IP;PTPN13;EIF2S1;NFKB1;CYCS;FAS;ATM;KRAS,KEGG_2016
NOD-like receptor signaling pathway_Homo sapiens_hsa04621,34/57,0.0012881775186937175,0.003527439373619245,0,0,1.5278976128846704,10.167435667180008,HSP90AB1;TNFAIP3;NLRC4;MEFV;RELA;HSP90B1;IKBKB;MAPK9;PSTPIP1;CASP8;CASP1;MAPK1;IKBKG;MAP3K7;MAPK3;HSP90AA1;CHUK;RIPK2;CARD9;CARD6;MAPK14;MAPK12;NFKB1;MAPK11;IL1B;TRAF6;TRIP6;TAB3;TAB2;SUGT1;TAB1;NAIP;BIRC2;NFKBIB,KEGG_2016
Renin secretion_Homo sapiens_hsa04924,37/64,0.001783963152411171,0.004839825959782159,0,0,1.4808529713114753,9.37219687668416,PTGER4;ADCYAP1R1;PDE1C;PDE1B;PDE1A;PDE3B;ITPR1;ITPR2;ITPR3;ADRB1;CACNA1D;ADRB2;CACNA1C;ADCY6;GNAI1;AQP1;ADCY5;GNAI2;PPP3CA;PPP3CB;EDNRA;PPP3CC;ADORA1;PRKG2;PRKACA;PRKACB;GUCY1A2;PLCB3;CREB1;PLCB4;GNAQ;KCNMA1;PDE3A;GNAS;PLCB1;PLCB2;CALM2,KEGG_2016
RNA degradation_Homo sapiens_hsa03018,43/77,0.0020348413062536105,0.005469802777360622,0,0,1.4304343197785818,8.864884173025073,BTG3;DDX6;PARN;ENO1;ENO2;TOB2;ENO3;TOB1;EDC3;HSPD1;EDC4;EXOSC7;EXOSC5;EXOSC10;EXOSC9;DHX36;PABPC1L2A;EXOSC2;DCPS;HSPA9;CNOT6L;DIS3;CNOT10;PATL1;CNOT4;PAN2;LSM8;PFKL;LSM7;PAN3;XRN1;CNOT1;CNOT2;XRN2;CNOT3;SKIV2L;PABPC1;DCP1A;PFKM;DCP2;PFKP;DCP1B;MPHOSPH6,KEGG_2016
